time,ball1_x,ball1_y,ball2_x,ball2_y,ball3_x,ball3_y,ball4_x,ball4_y,ball5_x,ball5_y
7481.5,47.01,340.91,332.92,201.84,47.45,72.96,468.52,307.44,314.01,235.71
7482.0,46.74,340.57,333.37,202.3,47.44,73.28,468.84,307.77,314.21,235.72
7482.5,46.46,340.24,333.83,202.76,47.43,73.59,469.16,308.1,314.4,235.74
7483.0,46.18,339.9,334.29,203.22,47.42,73.91,469.48,308.42,314.6,235.76
7483.5,45.91,339.57,334.75,203.68,47.41,74.23,469.8,308.75,314.79,235.78
7484.0,45.63,339.23,335.21,204.15,47.4,74.54,470.12,309.08,314.98,235.79
7484.5,45.35,338.9,335.66,204.61,47.4,74.86,470.43,309.4,315.18,235.81
7485.0,45.08,338.56,336.12,205.07,47.39,75.18,470.75,309.73,315.37,235.83
7485.5,44.8,338.23,336.58,205.53,47.38,75.5,471.07,310.06,315.56,235.84
7486.0,44.52,337.89,337.04,206.0,47.37,75.81,471.39,310.38,315.76,235.86
7486.5,44.24,337.56,337.49,206.46,47.36,76.13,471.71,310.71,315.95,235.88
7487.0,43.97,337.22,337.95,206.92,47.35,76.45,472.03,311.04,316.15,235.9
7487.5,43.69,336.89,338.41,207.38,47.35,76.76,472.35,311.37,316.34,235.91
7488.0,43.41,336.55,338.87,207.85,47.34,77.08,472.67,311.69,316.53,235.93
7488.5,43.14,336.22,339.33,208.31,47.33,77.4,472.99,312.02,316.73,235.95
7489.0,42.86,335.88,339.78,208.77,47.32,77.71,473.31,312.35,316.92,235.96
7489.5,42.58,335.55,340.24,209.23,47.31,78.03,473.63,312.67,317.12,235.98
7490.0,42.31,335.21,340.7,209.69,47.3,78.35,473.95,313.0,317.31,236.0
7490.5,42.03,334.88,341.16,210.16,47.29,78.66,474.27,313.33,317.5,236.02
7491.0,41.75,334.54,341.62,210.62,47.29,78.98,474.59,313.65,317.7,236.03
7491.5,41.47,334.21,342.07,211.08,47.28,79.3,474.9,313.98,317.89,236.05
7492.0,41.2,333.87,342.53,211.54,47.27,79.61,475.22,314.31,318.09,236.07
7492.5,40.92,333.54,342.99,212.01,47.26,79.93,475.54,314.64,318.28,236.08
7493.0,40.64,333.2,343.45,212.47,47.25,80.25,475.86,314.96,318.47,236.1
7493.5,40.37,332.87,343.91,212.93,47.24,80.57,476.18,315.29,318.67,236.12
7494.0,40.09,332.53,344.36,213.39,47.23,80.88,476.5,315.62,318.86,236.13
7494.5,39.81,332.2,344.82,213.86,47.23,81.2,476.82,315.94,319.05,236.15
7495.0,39.54,331.86,345.28,214.32,47.22,81.52,477.14,316.27,319.25,236.17
7495.5,39.26,331.53,345.74,214.78,47.21,81.83,477.46,316.6,319.44,236.19
7496.0,38.98,331.19,346.19,215.24,47.2,82.15,477.78,316.92,319.64,236.2
7496.5,38.7,330.86,346.65,215.7,47.19,82.47,478.1,317.25,319.83,236.22
7497.0,38.43,330.52,347.11,216.17,47.18,82.78,478.42,317.58,320.02,236.24
7497.5,38.15,330.19,347.57,216.63,47.18,83.1,478.74,317.91,320.22,236.25
7498.0,37.87,329.85,348.03,217.09,47.17,83.42,479.06,318.23,320.41,236.27
7498.5,37.6,329.52,348.48,217.55,47.16,83.73,479.38,318.56,320.61,236.29
7499.0,37.32,329.18,348.94,218.02,47.15,84.05,479.69,318.89,320.8,236.31
7499.5,37.04,328.85,349.4,218.48,47.14,84.37,480.01,319.21,320.99,236.32
7500.0,36.77,328.51,349.86,218.94,47.13,84.69,479.69,319.54,321.19,236.34
7500.5,36.49,328.18,350.32,219.4,47.12,85.0,479.38,319.87,321.38,236.36
7501.0,36.21,327.84,350.77,219.87,47.12,85.32,479.06,320.19,321.58,236.37
7501.5,35.93,327.51,351.23,220.33,47.11,85.64,478.74,320.52,321.77,236.39
7502.0,35.66,327.17,351.69,220.79,47.1,85.95,478.42,320.85,321.96,236.41
7502.5,35.38,326.84,352.15,221.25,47.09,86.27,478.1,321.18,322.16,236.43
7503.0,35.1,326.5,352.61,221.71,47.08,86.59,477.78,321.5,322.35,236.44
7503.5,34.83,326.17,353.06,222.18,47.07,86.9,477.46,321.83,322.54,236.46
7504.0,34.55,325.83,353.52,222.64,47.06,87.22,477.14,322.16,322.74,236.48
7504.5,34.27,325.5,353.98,223.1,47.06,87.54,476.82,322.48,322.93,236.49
7505.0,34.0,325.16,354.44,223.56,47.05,87.85,476.5,322.81,323.13,236.51
7505.5,33.72,324.83,354.89,224.03,47.04,88.17,476.18,323.14,323.32,236.53
7506.0,33.44,324.49,355.35,224.49,47.03,88.49,475.86,323.46,323.51,236.55
7506.5,33.16,324.16,355.81,224.95,47.02,88.81,475.54,323.79,323.71,236.56
7507.0,32.89,323.82,356.27,225.41,47.01,89.12,475.22,324.12,323.9,236.58
7507.5,32.61,323.49,356.73,225.88,47.01,89.44,474.9,324.45,324.1,236.6
7508.0,32.33,323.15,357.18,226.34,47.0,89.76,474.59,324.77,324.29,236.61
7508.5,32.06,322.82,357.64,226.8,46.99,90.07,474.27,325.1,324.48,236.63
7509.0,31.78,322.48,358.1,227.26,46.98,90.39,473.95,325.43,324.68,236.65
7509.5,31.5,322.15,358.56,227.72,46.97,90.71,473.63,325.75,324.87,236.66
7510.0,31.23,321.81,359.02,228.19,46.96,91.02,473.31,326.08,325.07,236.68
7510.5,30.95,321.48,359.47,228.65,46.95,91.34,472.99,326.41,325.26,236.7
7511.0,30.67,321.14,359.93,229.11,46.95,91.66,472.67,326.73,325.45,236.72
7511.5,30.39,320.81,360.39,229.57,46.94,91.97,472.35,327.06,325.65,236.73
7512.0,30.12,320.47,360.85,230.04,46.93,92.29,472.03,327.39,325.84,236.75
7512.5,29.84,320.14,361.31,230.5,46.92,92.61,471.71,327.72,326.04,236.77
7513.0,29.56,319.8,361.76,230.96,46.91,92.92,471.39,328.04,326.23,236.78
7513.5,29.29,319.47,362.22,231.42,46.9,93.24,471.07,328.37,326.42,236.8
7514.0,29.01,319.13,362.68,231.89,46.89,93.56,470.75,328.7,326.62,236.82
7514.5,28.73,318.8,363.14,232.35,46.89,93.88,470.43,329.02,326.81,236.84
7515.0,28.46,318.46,363.59,232.81,46.88,94.19,470.12,329.35,327.0,236.85
7515.5,28.18,318.13,364.05,233.27,46.87,94.51,469.8,329.68,327.2,236.87
7516.0,27.9,317.79,364.51,233.73,46.86,94.83,469.48,330.0,327.39,236.89
7516.5,27.62,317.46,364.97,234.2,46.85,95.14,469.16,330.33,327.59,236.9
7517.0,27.35,317.12,365.43,234.66,46.84,95.46,468.84,330.66,327.78,236.92
7517.5,27.07,316.79,365.88,235.12,46.84,95.78,468.52,330.99,327.97,236.94
7518.0,26.79,316.45,366.34,235.58,46.83,96.09,468.2,331.31,328.17,236.96
7518.5,26.52,316.12,366.8,236.05,46.82,96.41,467.88,331.64,328.36,236.97
7519.0,26.24,315.78,367.26,236.51,46.81,96.73,467.56,331.97,328.56,236.99
7519.5,25.96,315.45,367.72,236.97,46.8,97.04,467.24,332.29,328.75,237.01
7520.0,25.69,315.11,368.17,237.43,46.79,97.36,466.92,332.62,328.94,237.02
7520.5,25.41,314.78,368.63,237.89,46.78,97.68,466.6,332.95,329.14,237.04
7521.0,25.13,314.44,369.09,238.36,46.78,98.0,466.28,333.27,329.33,237.06
7521.5,24.85,314.11,369.55,238.82,46.77,98.31,465.96,333.6,329.53,237.08
7522.0,24.58,313.77,370.01,239.28,46.76,98.63,465.65,333.93,329.72,237.09
7522.5,24.3,313.44,370.46,239.74,46.75,98.95,465.33,334.26,329.91,237.11
7523.0,24.02,313.1,370.92,240.21,46.74,99.26,465.01,334.58,330.11,237.13
7523.5,23.75,312.77,371.38,240.67,46.73,99.58,464.69,334.91,330.3,237.14
7524.0,23.47,312.43,371.84,241.13,46.72,99.9,464.37,335.24,330.49,237.16
7524.5,23.19,312.1,372.3,241.59,46.72,100.21,464.05,335.56,330.69,237.18
7525.0,22.92,311.76,372.75,242.06,46.71,100.53,463.73,335.89,330.88,237.2
7525.5,22.64,311.43,373.21,242.52,46.7,100.85,463.41,336.22,331.08,237.21
7526.0,22.36,311.09,373.67,242.98,46.69,101.16,463.09,336.54,331.27,237.23
7526.5,22.08,310.76,374.13,243.44,46.68,101.48,462.77,336.87,331.46,237.25
7527.0,21.81,310.42,374.58,243.9,46.67,101.8,462.45,337.2,331.66,237.26
7527.5,21.53,310.09,375.04,244.37,46.67,102.11,462.13,337.53,331.85,237.28
7528.0,21.25,309.75,375.5,244.83,46.66,102.43,461.81,337.85,332.05,237.3
7528.5,20.98,309.42,375.96,245.29,46.65,102.75,461.49,338.18,332.24,237.31
7529.0,20.7,309.08,376.42,245.75,46.64,103.07,461.17,338.51,332.43,237.33
7529.5,20.42,308.75,376.87,246.22,46.63,103.38,460.86,338.83,332.63,237.35
7530.0,20.15,308.41,377.33,246.68,46.62,103.7,460.54,339.16,332.82,237.37
7530.5,19.87,308.08,377.79,247.14,46.61,104.02,460.22,339.49,333.02,237.38
7531.0,20.15,307.74,378.25,247.6,46.61,104.33,459.9,339.81,333.21,237.4
7531.5,20.42,307.41,378.71,248.07,46.6,104.65,459.58,340.14,333.4,237.42
7532.0,20.7,307.07,379.16,248.53,46.59,104.97,459.26,340.47,333.6,237.43
7532.5,20.98,306.74,379.62,248.99,46.58,105.28,458.94,340.8,333.79,237.45
7533.0,21.25,306.4,380.08,249.45,46.57,105.6,458.62,341.12,333.99,237.47
7533.5,21.53,306.07,380.54,249.91,46.56,105.92,458.3,341.45,334.18,237.49
7534.0,21.81,305.73,381.0,250.38,46.55,106.23,457.98,341.78,334.37,237.5
7534.5,22.08,305.4,381.45,250.84,46.55,106.55,457.66,342.1,334.57,237.52
7535.0,22.36,305.06,381.91,251.3,46.54,106.87,457.34,342.43,334.76,237.54
7535.5,22.64,304.73,382.37,251.76,46.53,107.19,457.02,342.76,334.95,237.55
7536.0,22.92,304.39,382.83,252.23,46.52,107.5,456.7,343.08,335.15,237.57
7536.5,23.19,304.06,383.28,252.69,46.51,107.82,456.39,343.41,335.34,237.59
7537.0,23.47,303.72,383.74,253.15,46.5,108.14,456.07,343.74,335.54,237.61
7537.5,23.75,303.39,384.2,253.61,46.5,108.45,455.75,344.07,335.73,237.62
7538.0,24.02,303.05,384.66,254.08,46.49,108.77,455.43,344.39,335.92,237.64
7538.5,24.3,302.72,385.12,254.54,46.48,109.09,455.11,344.72,336.12,237.66
7539.0,24.58,302.38,385.57,255.0,46.47,109.4,454.79,345.05,336.31,237.67
7539.5,24.85,302.05,386.03,255.46,46.46,109.72,454.47,345.37,336.51,237.69
7540.0,25.13,301.71,386.49,255.92,46.45,110.04,454.15,345.7,336.7,237.71
7540.5,25.41,301.38,386.95,256.39,46.44,110.35,453.83,346.03,336.89,237.73
7541.0,25.69,301.04,387.41,256.85,46.44,110.67,453.51,346.35,337.09,237.74
7541.5,25.96,300.71,387.86,257.31,46.43,110.99,453.19,346.68,337.28,237.76
7542.0,26.24,300.37,388.32,257.77,46.42,111.3,452.87,347.01,337.48,237.78
7542.5,26.52,300.04,388.78,258.24,46.41,111.62,452.55,347.34,337.67,237.79
7543.0,26.79,299.7,389.24,258.7,46.4,111.94,452.23,347.66,337.86,237.81
7543.5,27.07,299.37,389.7,259.16,46.39,112.26,451.92,347.99,338.06,237.83
7544.0,27.35,299.03,390.15,259.62,46.38,112.57,451.6,348.32,338.25,237.84
7544.5,27.62,298.7,390.61,260.09,46.38,112.89,451.28,348.64,338.44,237.86
7545.0,27.9,298.36,391.07,260.55,46.37,113.21,450.96,348.97,338.64,237.88
7545.5,28.18,298.03,391.53,261.01,46.36,113.52,450.64,349.3,338.83,237.9
7546.0,28.46,297.69,391.98,261.47,46.35,113.84,450.32,349.62,339.03,237.91
7546.5,28.73,297.36,392.44,261.93,46.34,114.16,450.0,349.95,339.22,237.93
7547.0,29.01,297.02,392.9,262.4,46.33,114.47,449.68,350.28,339.41,237.95
7547.5,29.29,296.69,393.36,262.86,46.33,114.79,449.36,350.61,339.61,237.96
7548.0,29.56,296.35,393.82,263.32,46.32,115.11,449.04,350.93,339.8,237.98
7548.5,29.84,296.02,394.27,263.78,46.31,115.42,448.72,351.26,340.0,238.0
7549.0,30.12,295.68,394.73,264.25,46.3,115.74,448.4,351.59,340.19,238.02
7549.5,30.39,295.35,395.19,264.71,46.29,116.06,448.08,351.91,340.38,238.03
7550.0,30.67,295.01,395.65,265.17,46.28,116.38,447.76,352.24,340.58,238.05
7550.5,30.95,294.68,396.11,265.63,46.27,116.69,447.45,352.57,340.77,238.07
7551.0,31.23,294.34,396.56,266.1,46.27,117.01,447.13,352.89,340.97,238.08
7551.5,31.5,294.01,397.02,266.56,46.26,117.33,446.81,353.22,341.16,238.1
7552.0,31.78,293.67,397.48,267.02,46.25,117.64,446.49,353.55,341.35,238.12
7552.5,32.06,293.34,397.94,267.48,46.24,117.96,446.17,353.88,341.55,238.14
7553.0,32.33,293.0,398.4,267.94,46.23,118.28,445.85,354.2,341.74,238.15
7553.5,32.61,292.67,398.85,268.41,46.22,118.59,445.53,354.53,341.93,238.17
7554.0,32.89,292.33,399.31,268.87,46.21,118.91,445.21,354.86,342.13,238.19
7554.5,33.16,292.0,399.77,269.33,46.21,119.23,444.89,355.18,342.32,238.2
7555.0,33.44,291.66,400.23,269.79,46.2,119.54,444.57,355.51,342.52,238.22
7555.5,33.72,291.33,400.68,270.26,46.19,119.86,444.25,355.84,342.71,238.24
7556.0,34.0,290.99,401.14,270.72,46.18,120.18,443.93,356.16,342.9,238.26
7556.5,34.27,290.66,401.6,271.18,46.17,120.5,443.61,356.49,343.1,238.27
7557.0,34.55,290.32,402.06,271.64,46.16,120.81,443.29,356.82,343.29,238.29
7557.5,34.83,289.99,402.52,272.11,46.16,121.13,442.97,357.15,343.49,238.31
7558.0,35.1,289.65,402.97,272.57,46.15,121.45,442.66,357.47,343.68,238.32
7558.5,35.38,289.32,403.43,273.03,46.14,121.76,442.34,357.8,343.87,238.34
7559.0,35.66,288.98,403.89,273.49,46.13,122.08,442.02,358.13,344.07,238.36
7559.5,35.93,288.65,404.35,273.95,46.12,122.4,441.7,358.45,344.26,238.37
7560.0,36.21,288.31,404.81,274.42,46.11,122.71,441.38,358.78,344.46,238.39
7560.5,36.49,287.98,405.26,274.88,46.1,123.03,441.06,359.11,344.65,238.41
7561.0,36.77,287.64,405.72,275.34,46.1,123.35,440.74,359.43,344.84,238.43
7561.5,37.04,287.31,406.18,275.8,46.09,123.66,440.42,359.76,345.04,238.44
7562.0,37.32,286.97,406.64,276.27,46.08,123.98,440.1,360.09,345.23,238.46
7562.5,37.6,286.64,407.1,276.73,46.07,124.3,439.78,360.42,345.43,238.48
7563.0,37.87,286.3,407.55,277.19,46.06,124.61,439.46,360.74,345.62,238.49
7563.5,38.15,285.97,408.01,277.65,46.05,124.93,439.14,361.07,345.81,238.51
7564.0,38.43,285.63,408.47,278.12,46.04,125.25,438.82,361.4,346.01,238.53
7564.5,38.7,285.3,408.93,278.58,46.04,125.57,438.5,361.72,346.2,238.55
7565.0,38.98,284.96,409.38,279.04,46.03,125.88,438.19,362.05,346.39,238.56
7565.5,39.26,284.63,409.84,279.5,46.02,126.2,437.87,362.38,346.59,238.58
7566.0,39.54,284.29,410.3,279.96,46.01,126.52,437.55,362.7,346.78,238.6
7566.5,39.81,283.96,410.76,280.43,46.0,126.83,437.23,363.03,346.98,238.61
7567.0,40.09,283.62,411.22,280.89,45.99,127.15,436.91,363.36,347.17,238.63
7567.5,40.37,283.29,411.67,281.35,45.99,127.47,436.59,363.69,347.36,238.65
7568.0,40.64,282.95,412.13,281.81,45.98,127.78,436.27,364.01,347.56,238.67
7568.5,40.92,282.62,412.59,282.28,45.97,128.1,435.95,364.34,347.75,238.68
7569.0,41.2,282.28,413.05,282.74,45.96,128.42,435.63,364.67,347.95,238.7
7569.5,41.47,281.95,413.51,283.2,45.95,128.73,435.31,364.99,348.14,238.72
7570.0,41.75,281.61,413.96,283.66,45.94,129.05,434.99,365.32,348.33,238.73
7570.5,42.03,281.28,414.42,284.12,45.93,129.37,434.67,365.65,348.53,238.75
7571.0,42.31,280.94,414.88,284.59,45.93,129.69,434.35,365.97,348.72,238.77
7571.5,42.58,280.61,415.34,285.05,45.92,130.0,434.03,366.3,348.92,238.79
7572.0,42.86,280.27,415.8,285.51,45.91,130.32,433.72,366.63,349.11,238.8
7572.5,43.14,279.94,416.25,285.97,45.9,130.64,433.4,366.96,349.3,238.82
7573.0,43.41,279.6,416.71,286.44,45.89,130.95,433.08,367.28,349.5,238.84
7573.5,43.69,279.27,417.17,286.9,45.88,131.27,432.76,367.61,349.69,238.85
7574.0,43.97,278.93,417.63,287.36,45.87,131.59,432.44,367.94,349.88,238.87
7574.5,44.24,278.6,418.09,287.82,45.87,131.9,432.12,368.26,350.08,238.89
7575.0,44.52,278.26,418.54,288.29,45.86,132.22,431.8,368.59,350.27,238.91
7575.5,44.8,277.93,419.0,288.75,45.85,132.54,431.48,368.92,350.47,238.92
7576.0,45.08,277.59,419.46,289.21,45.84,132.85,431.16,369.24,350.66,238.94
7576.5,45.35,277.26,419.92,289.67,45.83,133.17,430.84,369.57,350.85,238.96
7577.0,45.63,276.92,420.37,290.13,45.82,133.49,430.52,369.9,351.05,238.97
7577.5,45.91,276.59,420.83,290.6,45.82,133.8,430.2,370.23,351.24,238.99
7578.0,46.18,276.25,421.29,291.06,45.81,134.12,429.88,370.55,351.44,239.01
7578.5,46.46,275.92,421.75,291.52,45.8,134.44,429.56,370.88,351.63,239.02
7579.0,46.74,275.58,422.21,291.98,45.79,134.76,429.24,371.21,351.82,239.04
7579.5,47.01,275.25,422.66,292.45,45.78,135.07,428.93,371.53,352.02,239.06
7580.0,47.29,274.91,423.12,292.91,45.77,135.39,428.61,371.86,352.21,239.08
7580.5,47.57,274.58,423.58,293.37,45.76,135.71,428.29,372.19,352.41,239.09
7581.0,47.85,274.24,424.04,293.83,45.76,136.02,427.97,372.51,352.6,239.11
7581.5,48.12,273.91,424.5,294.3,45.75,136.34,427.65,372.84,352.79,239.13
7582.0,48.4,273.57,424.95,294.76,45.74,136.66,427.33,373.17,352.99,239.14
7582.5,48.68,273.24,425.41,295.22,45.73,136.97,427.01,373.5,353.18,239.16
7583.0,48.95,272.9,425.87,295.68,45.72,137.29,426.69,373.82,353.38,239.18
7583.5,49.23,272.57,426.33,296.14,45.71,137.61,426.37,374.15,353.57,239.2
7584.0,49.51,272.23,426.79,296.61,45.7,137.92,426.05,374.48,353.76,239.21
7584.5,49.78,271.9,427.24,297.07,45.7,138.24,425.73,374.8,353.96,239.23
7585.0,50.06,271.56,427.7,297.53,45.69,138.56,425.41,375.13,354.15,239.25
7585.5,50.34,271.23,428.16,297.99,45.68,138.88,425.09,375.46,354.34,239.26
7586.0,50.62,270.89,428.62,298.46,45.67,139.19,424.77,375.78,354.54,239.28
7586.5,50.89,270.56,429.07,298.92,45.66,139.51,424.46,376.11,354.73,239.3
7587.0,51.17,270.22,429.53,299.38,45.65,139.83,424.14,376.44,354.93,239.32
7587.5,51.45,269.89,429.99,299.84,45.65,140.14,423.82,376.77,355.12,239.33
7588.0,51.72,269.55,430.45,300.31,45.64,140.46,423.5,377.09,355.31,239.35
7588.5,52.0,269.22,430.91,300.77,45.63,140.78,423.18,377.42,355.51,239.37
7589.0,52.28,268.88,431.36,301.23,45.62,141.09,422.86,377.75,355.7,239.38
7589.5,52.55,268.55,431.82,301.69,45.61,141.41,422.54,378.07,355.9,239.4
7590.0,52.83,268.21,432.28,302.15,45.6,141.73,422.22,378.4,356.09,239.42
7590.5,53.11,267.88,432.74,302.62,45.59,142.04,421.9,378.73,356.28,239.44
7591.0,53.39,267.54,433.2,303.08,45.59,142.36,421.58,379.05,356.48,239.45
7591.5,53.66,267.21,433.65,303.54,45.58,142.68,421.26,379.38,356.67,239.47
7592.0,53.94,266.87,434.11,304.0,45.57,142.99,420.94,379.71,356.87,239.49
7592.5,54.22,266.54,434.57,304.47,45.56,143.31,420.62,380.04,357.06,239.5
7593.0,54.49,266.2,435.03,304.93,45.55,143.63,420.3,380.36,357.25,239.52
7593.5,54.77,265.87,435.49,305.39,45.54,143.95,419.99,380.69,357.45,239.54
7594.0,55.05,265.53,435.94,305.85,45.53,144.26,419.67,381.02,357.64,239.55
7594.5,55.32,265.2,436.4,306.32,45.53,144.58,419.35,381.34,357.83,239.57
7595.0,55.6,264.86,436.86,306.78,45.52,144.9,419.03,381.67,358.03,239.59
7595.5,55.88,264.53,437.32,307.24,45.51,145.21,418.71,382.0,358.22,239.61
7596.0,56.16,264.19,437.77,307.7,45.5,145.53,418.39,382.32,358.42,239.62
7596.5,56.43,263.86,438.23,308.16,45.49,145.85,418.07,382.65,358.61,239.64
7597.0,56.71,263.52,438.69,308.63,45.48,146.16,417.75,382.98,358.8,239.66
7597.5,56.99,263.19,439.15,309.09,45.48,146.48,417.43,383.31,359.0,239.67
7598.0,57.26,262.85,439.61,309.55,45.47,146.8,417.11,383.63,359.19,239.69
7598.5,57.54,262.52,440.06,310.01,45.46,147.11,416.79,383.96,359.39,239.71
7599.0,57.82,262.18,440.52,310.48,45.45,147.43,416.47,384.29,359.58,239.73
7599.5,58.09,261.85,440.98,310.94,45.44,147.75,416.15,384.61,359.77,239.74
7600.0,58.37,261.51,441.44,311.4,45.43,148.07,415.83,384.94,359.97,239.76
7600.5,58.65,261.18,441.9,311.86,45.42,148.38,415.52,385.27,360.16,239.78
7601.0,58.93,260.84,442.35,312.33,45.42,148.7,415.2,385.59,360.36,239.79
7601.5,59.2,260.51,442.81,312.79,45.41,149.02,414.88,385.92,360.55,239.81
7602.0,59.48,260.17,443.27,313.25,45.4,149.33,414.56,386.25,360.74,239.83
7602.5,59.76,259.84,443.73,313.71,45.39,149.65,414.24,386.58,360.94,239.85
7603.0,60.03,259.5,444.19,314.17,45.38,149.97,413.92,386.9,361.13,239.86
7603.5,60.31,259.17,444.64,314.64,45.37,150.28,413.6,387.23,361.32,239.88
7604.0,60.59,258.83,445.1,315.1,45.36,150.6,413.28,387.56,361.52,239.9
7604.5,60.86,258.5,445.56,315.56,45.36,150.92,412.96,387.88,361.71,239.91
7605.0,61.14,258.16,446.02,316.02,45.35,151.23,412.64,388.21,361.91,239.93
7605.5,61.42,257.83,446.47,316.49,45.34,151.55,412.32,388.54,362.1,239.95
7606.0,61.7,257.49,446.93,316.95,45.33,151.87,412.0,388.86,362.29,239.97
7606.5,61.97,257.16,447.39,317.41,45.32,152.19,411.68,389.19,362.49,239.98
7607.0,62.25,256.82,447.85,317.87,45.31,152.5,411.36,389.52,362.68,240.0
7607.5,62.53,256.49,448.31,318.34,45.31,152.82,411.04,389.85,362.88,240.02
7608.0,62.8,256.15,448.76,318.8,45.3,153.14,410.73,390.17,363.07,240.03
7608.5,63.08,255.82,449.22,319.26,45.29,153.45,410.41,390.5,363.26,240.05
7609.0,63.36,255.48,449.68,319.72,45.28,153.77,410.09,390.83,363.46,240.07
7609.5,63.63,255.15,450.14,320.18,45.27,154.09,409.77,391.15,363.65,240.08
7610.0,63.91,254.81,450.6,320.65,45.26,154.4,409.45,391.48,363.85,240.1
7610.5,64.19,254.48,451.05,321.11,45.25,154.72,409.13,391.81,364.04,240.12
7611.0,64.47,254.14,451.51,321.57,45.25,155.04,408.81,392.13,364.23,240.14
7611.5,64.74,253.81,451.97,322.03,45.24,155.35,408.49,392.46,364.43,240.15
7612.0,65.02,253.47,452.43,322.5,45.23,155.67,408.17,392.79,364.62,240.17
7612.5,65.3,253.14,452.89,322.96,45.22,155.99,407.85,393.12,364.82,240.19
7613.0,65.57,252.8,453.34,323.42,45.21,156.3,407.53,393.44,365.01,240.2
7613.5,65.85,252.47,453.8,323.88,45.2,156.62,407.21,393.77,365.2,240.22
7614.0,66.13,252.13,454.26,324.35,45.19,156.94,406.89,394.1,365.4,240.24
7614.5,66.4,251.8,454.72,324.81,45.19,157.26,406.57,394.42,365.59,240.26
7615.0,66.68,251.46,455.17,325.27,45.18,157.57,406.26,394.75,365.78,240.27
7615.5,66.96,251.13,455.63,325.73,45.17,157.89,405.94,395.08,365.98,240.29
7616.0,67.24,250.79,456.09,326.19,45.16,158.21,405.62,395.4,366.17,240.31
7616.5,67.51,250.46,456.55,326.66,45.15,158.52,405.3,395.73,366.37,240.32
7617.0,67.79,250.12,457.01,327.12,45.14,158.84,404.98,396.06,366.56,240.34
7617.5,68.07,249.79,457.46,327.58,45.14,159.16,404.66,396.39,366.75,240.36
7618.0,68.34,249.45,457.92,328.04,45.13,159.47,404.34,396.71,366.95,240.38
7618.5,68.62,249.12,458.38,328.51,45.12,159.79,404.02,397.04,367.14,240.39
7619.0,68.9,248.78,458.84,328.97,45.11,160.11,403.7,397.37,367.34,240.41
7619.5,69.17,248.45,459.3,329.43,45.1,160.42,403.38,397.69,367.53,240.43
7620.0,69.45,248.11,459.75,329.89,45.09,160.74,403.06,398.02,367.72,240.44
7620.5,69.73,247.78,460.21,330.35,45.08,161.06,402.74,398.35,367.92,240.46
7621.0,70.01,247.44,460.67,330.82,45.08,161.38,402.42,398.67,368.11,240.48
7621.5,70.28,247.11,461.13,331.28,45.07,161.69,402.1,399.0,368.31,240.5
7622.0,70.56,246.77,461.59,331.74,45.06,162.01,401.79,399.33,368.5,240.51
7622.5,70.84,246.44,462.04,332.2,45.05,162.33,401.47,399.66,368.69,240.53
7623.0,71.11,246.1,462.5,332.67,45.04,162.64,401.15,399.98,368.89,240.55
7623.5,71.39,245.77,462.96,333.13,45.03,162.96,400.83,400.31,369.08,240.56
7624.0,71.67,245.43,463.42,333.59,45.02,163.28,400.51,400.64,369.27,240.58
7624.5,71.94,245.1,463.88,334.05,45.02,163.59,400.19,400.96,369.47,240.6
7625.0,72.22,244.76,464.33,334.52,45.01,163.91,399.87,401.29,369.66,240.62
7625.5,72.5,244.43,464.79,334.98,45.0,164.23,399.55,401.62,369.86,240.63
7626.0,72.78,244.09,465.25,335.44,44.99,164.54,399.23,401.94,370.05,240.65
7626.5,73.05,243.76,465.71,335.9,44.98,164.86,398.91,402.27,370.24,240.67
7627.0,73.33,243.42,466.16,336.36,44.97,165.18,398.59,402.6,370.44,240.68
7627.5,73.61,243.09,466.62,336.83,44.97,165.49,398.27,402.93,370.63,240.7
7628.0,73.88,242.75,467.08,337.29,44.96,165.81,397.95,403.25,370.83,240.72
7628.5,74.16,242.42,467.54,337.75,44.95,166.13,397.63,403.58,371.02,240.73
7629.0,74.44,242.08,468.0,338.21,44.94,166.45,397.31,403.91,371.21,240.75
7629.5,74.71,241.75,468.45,338.68,44.93,166.76,397.0,404.23,371.41,240.77
7630.0,74.99,241.41,468.91,339.14,44.92,167.08,396.68,404.56,371.6,240.79
7630.5,75.27,241.08,469.37,339.6,44.91,167.4,396.36,404.89,371.8,240.8
7631.0,75.55,240.74,469.83,340.06,44.91,167.71,396.04,405.21,371.99,240.82
7631.5,75.82,240.41,470.29,340.53,44.9,168.03,395.72,405.54,372.18,240.84
7632.0,76.1,240.07,470.74,340.99,44.89,168.35,395.4,405.87,372.38,240.85
7632.5,76.38,239.74,471.2,341.45,44.88,168.66,395.08,406.2,372.57,240.87
7633.0,76.65,239.4,471.66,341.91,44.87,168.98,394.76,406.52,372.77,240.89
7633.5,76.93,239.07,472.12,342.37,44.86,169.3,394.44,406.85,372.96,240.91
